Timestamp,Side,OperationType,Filename,FileSize,FileMode
2025-01-02T23:23:40+08:00,src,Open,/etc/passwd,926,-rw-r--r--
2025-01-02T23:23:40+08:00,src,Open,/etc/group,446,-rw-r--r--
2025-01-02T23:23:40+08:00,src,Read,/etc/passwd,926,-rw-r--r--
2025-01-02T23:23:40+08:00,src,Read,/etc/group,446,-rw-r--r--
2025-01-02T23:23:42+08:00,src,Open,/usr/bin/python3.8,5502744,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/bin/python3.8,5502744,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/tensorflow/core/kernels/libtfkernel_sobol_op.so,5076208,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/tensorflow/core/kernels/libtfkernel_sobol_op.so,5076208,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/tensorflow/python/_pywrap_dtensor_device.so,177920,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/tensorflow/python/_pywrap_dtensor_device.so,177920,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/tensorflow/lite/python/analyzer_wrapper/_pywrap_analyzer_wrapper.so,2448568,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/tensorflow/lite/python/analyzer_wrapper/_pywrap_analyzer_wrapper.so,2448568,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/tensorflow/lite/python/interpreter_wrapper/_pywrap_tensorflow_interpreter_wrapper.so,5943200,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/tensorflow/lite/python/interpreter_wrapper/_pywrap_tensorflow_interpreter_wrapper.so,5943200,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/tensorflow/lite/experimental/microfrontend/python/ops/_audio_microfrontend_op.so,288136,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/tensorflow/lite/experimental/microfrontend/python/ops/_audio_microfrontend_op.so,288136,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/tensorflow/lite/python/metrics/_pywrap_tensorflow_lite_metrics_wrapper.so,3831304,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/tensorflow/lite/python/metrics/_pywrap_tensorflow_lite_metrics_wrapper.so,3831304,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/tensorflow/python/_pywrap_toco_api.so,146032,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/tensorflow/python/_pywrap_toco_api.so,146032,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/_pywrap_python_op_gen.so,280304,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/_pywrap_python_op_gen.so,280304,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/tensorflow/python/_pywrap_mlir.so,1646112,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/tensorflow/python/_pywrap_mlir.so,1646112,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/tensorflow/python/client/_pywrap_debug_events_writer.so,1598080,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/tensorflow/python/client/_pywrap_debug_events_writer.so,1598080,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/tensorflow/python/util/_pywrap_util_port.so,130696,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/tensorflow/python/util/_pywrap_util_port.so,130696,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/tensorflow/python/platform/_pywrap_stacktrace_handler.so,130232,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/tensorflow/python/platform/_pywrap_stacktrace_handler.so,130232,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/_test_metrics_util.so,1559760,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/tensorflow/python/framework/_test_metrics_util.so,1559760,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/tensorflow/python/_pywrap_sanitizers.so,131896,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/tensorflow/python/_pywrap_sanitizers.so,131896,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/tensorflow/python/_pywrap_quantize_training.so,1560096,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/tensorflow/python/_pywrap_quantize_training.so,1560096,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/tensorflow/python/util/_pywrap_tfprof.so,1571296,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/tensorflow/python/util/_pywrap_tfprof.so,1571296,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/h5py/_selector.cpython-38-x86_64-linux-gnu.so,360256,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/h5py/_selector.cpython-38-x86_64-linux-gnu.so,360256,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/h5py/_selector.cpython-38-x86_64-linux-gnu.so,360256,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Open,/usr/local/lib/python3.8/dist-packages/h5py/h5l.cpython-38-x86_64-linux-gnu.so,240472,-rwxr-xr-x
2025-01-02T23:23:42+08:00,src,Read,/usr/local/lib/python3.8/dist-packages/h5py/h5l.cpython-38-x86_64-linux-gnu.so,240472,-rwxr-xr-x
